timestamp,iteration,endpoint_name,symbol,url,status_code,latency_ms,error
2026-06-27T14:06:31.897381+00:00,2,health,,http://localhost:8000/api/v1/health,200,6.273514998611063,
2026-06-27T14:06:32.104520+00:00,2,market_latest,AAPL,http://localhost:8000/api/v1/market/latest/AAPL?limit=5,200,6.835682012024336,
2026-06-27T14:06:32.311657+00:00,2,market_latest,MSFT,http://localhost:8000/api/v1/market/latest/MSFT?limit=5,200,6.878791988128796,
2026-06-27T14:06:32.518694+00:00,2,market_latest,NVDA,http://localhost:8000/api/v1/market/latest/NVDA?limit=5,200,6.65593400481157,
2026-06-27T14:06:32.724983+00:00,2,market_latest,AMZN,http://localhost:8000/api/v1/market/latest/AMZN?limit=5,200,5.973318999167532,
2026-06-27T14:06:32.931648+00:00,2,market_latest,TSLA,http://localhost:8000/api/v1/market/latest/TSLA?limit=5,200,6.363142005284317,
2026-06-27T14:06:33.139321+00:00,2,market_latest,BTC-USD,http://localhost:8000/api/v1/market/latest/BTC-USD?limit=5,200,7.415268992190249,
2026-06-27T14:06:33.346054+00:00,2,news_latest,AAPL,http://localhost:8000/api/v1/news/latest/AAPL?limit=5,200,6.479506002506241,
2026-06-27T14:06:33.553879+00:00,2,news_latest,MSFT,http://localhost:8000/api/v1/news/latest/MSFT?limit=5,200,7.396001994493417,
2026-06-27T14:06:33.759867+00:00,2,news_latest,NVDA,http://localhost:8000/api/v1/news/latest/NVDA?limit=5,200,5.722390997107141,
2026-06-27T14:06:33.965770+00:00,2,news_latest,AMZN,http://localhost:8000/api/v1/news/latest/AMZN?limit=5,200,5.554272996960208,
2026-06-27T14:06:34.173298+00:00,2,news_latest,TSLA,http://localhost:8000/api/v1/news/latest/TSLA?limit=5,200,7.235937999212183,
2026-06-27T14:06:34.378900+00:00,2,news_latest,BTC-USD,http://localhost:8000/api/v1/news/latest/BTC-USD?limit=5,200,5.370810002204962,
2026-06-27T14:06:34.584997+00:00,2,predictions_latest,AAPL,http://localhost:8000/api/v1/predictions/latest/AAPL?limit=5,200,5.848487999173813,
2026-06-27T14:06:34.791094+00:00,2,predictions_latest,MSFT,http://localhost:8000/api/v1/predictions/latest/MSFT?limit=5,200,5.8543890045257285,
2026-06-27T14:06:34.998740+00:00,2,predictions_latest,NVDA,http://localhost:8000/api/v1/predictions/latest/NVDA?limit=5,200,7.316257993807085,
2026-06-27T14:06:35.206498+00:00,2,predictions_latest,AMZN,http://localhost:8000/api/v1/predictions/latest/AMZN?limit=5,200,7.382362993666902,
2026-06-27T14:06:35.413329+00:00,2,predictions_latest,TSLA,http://localhost:8000/api/v1/predictions/latest/TSLA?limit=5,200,6.27970599452965,
2026-06-27T14:06:35.618914+00:00,2,predictions_latest,BTC-USD,http://localhost:8000/api/v1/predictions/latest/BTC-USD?limit=5,200,5.3373420087154955,
2026-06-27T14:06:35.825664+00:00,2,alerts_latest,AAPL,http://localhost:8000/api/v1/alerts/latest/AAPL?limit=5,200,6.541056995047256,
2026-06-27T14:06:36.031390+00:00,2,alerts_latest,MSFT,http://localhost:8000/api/v1/alerts/latest/MSFT?limit=5,200,5.462656001327559,
2026-06-27T14:06:36.238801+00:00,2,alerts_latest,NVDA,http://localhost:8000/api/v1/alerts/latest/NVDA?limit=5,200,7.037032002699561,
2026-06-27T14:06:36.445329+00:00,2,alerts_latest,AMZN,http://localhost:8000/api/v1/alerts/latest/AMZN?limit=5,200,6.309746997430921,
2026-06-27T14:06:36.651706+00:00,2,alerts_latest,TSLA,http://localhost:8000/api/v1/alerts/latest/TSLA?limit=5,200,6.17965598939918,
2026-06-27T14:06:36.858384+00:00,2,alerts_latest,BTC-USD,http://localhost:8000/api/v1/alerts/latest/BTC-USD?limit=5,200,6.424791994504631,
2026-06-27T14:06:37.070285+00:00,2,dashboard_snapshot,AAPL,http://localhost:8000/api/v1/dashboard/snapshot/AAPL,200,11.536206002347171,
2026-06-27T14:06:37.282075+00:00,2,dashboard_snapshot,MSFT,http://localhost:8000/api/v1/dashboard/snapshot/MSFT,200,11.048209009459242,
2026-06-27T14:06:37.494616+00:00,2,dashboard_snapshot,NVDA,http://localhost:8000/api/v1/dashboard/snapshot/NVDA,200,12.081875989679247,
2026-06-27T14:06:37.706031+00:00,2,dashboard_snapshot,AMZN,http://localhost:8000/api/v1/dashboard/snapshot/AMZN,200,11.12379900587257,
2026-06-27T14:06:37.919830+00:00,2,dashboard_snapshot,TSLA,http://localhost:8000/api/v1/dashboard/snapshot/TSLA,200,13.500843007932417,
2026-06-27T14:06:38.136979+00:00,2,dashboard_snapshot,BTC-USD,http://localhost:8000/api/v1/dashboard/snapshot/BTC-USD,200,16.647816009935923,
2026-06-27T14:06:38.351480+00:00,2,system_summary,AAPL,http://localhost:8000/api/v1/system/summary/AAPL?limit=20,200,14.156381992506795,
2026-06-27T14:06:38.565000+00:00,2,system_summary,MSFT,http://localhost:8000/api/v1/system/summary/MSFT?limit=20,200,13.193458013120107,
2026-06-27T14:06:38.775553+00:00,2,system_summary,NVDA,http://localhost:8000/api/v1/system/summary/NVDA?limit=20,200,10.300174006260931,
2026-06-27T14:06:38.988088+00:00,2,system_summary,AMZN,http://localhost:8000/api/v1/system/summary/AMZN?limit=20,200,12.185668994789012,
2026-06-27T14:06:39.198872+00:00,2,system_summary,TSLA,http://localhost:8000/api/v1/system/summary/TSLA?limit=20,200,10.443307997775264,
2026-06-27T14:06:39.409051+00:00,2,system_summary,BTC-USD,http://localhost:8000/api/v1/system/summary/BTC-USD?limit=20,200,9.701917006168514,
2026-06-27T14:06:39.616257+00:00,3,health,,http://localhost:8000/api/v1/health,200,6.824832991696894,
2026-06-27T14:06:39.823483+00:00,3,market_latest,AAPL,http://localhost:8000/api/v1/market/latest/AAPL?limit=5,200,6.9925720017636195,
2026-06-27T14:06:40.030564+00:00,3,market_latest,MSFT,http://localhost:8000/api/v1/market/latest/MSFT?limit=5,200,6.626294998568483,
2026-06-27T14:06:40.238633+00:00,3,market_latest,NVDA,http://localhost:8000/api/v1/market/latest/NVDA?limit=5,200,7.723885995801538,
2026-06-27T14:06:40.446488+00:00,3,market_latest,AMZN,http://localhost:8000/api/v1/market/latest/AMZN?limit=5,200,7.421369999065064,
2026-06-27T14:06:40.652794+00:00,3,market_latest,TSLA,http://localhost:8000/api/v1/market/latest/TSLA?limit=5,200,5.979312991257757,
2026-06-27T14:06:40.859331+00:00,3,market_latest,BTC-USD,http://localhost:8000/api/v1/market/latest/BTC-USD?limit=5,200,6.133561008027755,
2026-06-27T14:06:41.065893+00:00,3,news_latest,AAPL,http://localhost:8000/api/v1/news/latest/AAPL?limit=5,200,6.167603001813404,
2026-06-27T14:06:41.273274+00:00,3,news_latest,MSFT,http://localhost:8000/api/v1/news/latest/MSFT?limit=5,200,7.0652889990014955,
2026-06-27T14:06:41.479082+00:00,3,news_latest,NVDA,http://localhost:8000/api/v1/news/latest/NVDA?limit=5,200,5.467783004860394,
2026-06-27T14:06:41.686533+00:00,3,news_latest,AMZN,http://localhost:8000/api/v1/news/latest/AMZN?limit=5,200,6.886791990837082,
2026-06-27T14:06:41.892765+00:00,3,news_latest,TSLA,http://localhost:8000/api/v1/news/latest/TSLA?limit=5,200,5.997729007503949,
2026-06-27T14:06:42.099053+00:00,3,news_latest,BTC-USD,http://localhost:8000/api/v1/news/latest/BTC-USD?limit=5,200,5.934207991231233,
2026-06-27T14:06:42.306571+00:00,3,predictions_latest,AAPL,http://localhost:8000/api/v1/predictions/latest/AAPL?limit=5,200,7.173132995376363,
2026-06-27T14:06:42.512078+00:00,3,predictions_latest,MSFT,http://localhost:8000/api/v1/predictions/latest/MSFT?limit=5,200,5.221166997216642,
2026-06-27T14:06:42.719909+00:00,3,predictions_latest,NVDA,http://localhost:8000/api/v1/predictions/latest/NVDA?limit=5,200,7.4728689942276105,
2026-06-27T14:06:42.925953+00:00,3,predictions_latest,AMZN,http://localhost:8000/api/v1/predictions/latest/AMZN?limit=5,200,5.76067999645602,
2026-06-27T14:06:43.132940+00:00,3,predictions_latest,TSLA,http://localhost:8000/api/v1/predictions/latest/TSLA?limit=5,200,6.647760994383134,
2026-06-27T14:06:43.338698+00:00,3,predictions_latest,BTC-USD,http://localhost:8000/api/v1/predictions/latest/BTC-USD?limit=5,200,5.493115997524001,
2026-06-27T14:06:43.548477+00:00,3,alerts_latest,AAPL,http://localhost:8000/api/v1/alerts/latest/AAPL?limit=5,200,9.523100990918465,
2026-06-27T14:06:43.753724+00:00,3,alerts_latest,MSFT,http://localhost:8000/api/v1/alerts/latest/MSFT?limit=5,200,4.995540002710186,
2026-06-27T14:06:43.960790+00:00,3,alerts_latest,NVDA,http://localhost:8000/api/v1/alerts/latest/NVDA?limit=5,200,6.765829006326385,
2026-06-27T14:06:44.166260+00:00,3,alerts_latest,AMZN,http://localhost:8000/api/v1/alerts/latest/AMZN?limit=5,200,5.180983003810979,
2026-06-27T14:06:44.372279+00:00,3,alerts_latest,TSLA,http://localhost:8000/api/v1/alerts/latest/TSLA?limit=5,200,5.6989300064742565,
2026-06-27T14:06:44.577493+00:00,3,alerts_latest,BTC-USD,http://localhost:8000/api/v1/alerts/latest/BTC-USD?limit=5,200,4.91641899861861,
2026-06-27T14:06:44.789690+00:00,3,dashboard_snapshot,AAPL,http://localhost:8000/api/v1/dashboard/snapshot/AAPL,200,11.847180998302065,
2026-06-27T14:06:44.999914+00:00,3,dashboard_snapshot,MSFT,http://localhost:8000/api/v1/dashboard/snapshot/MSFT,200,9.74634000158403,
